first_name,last_name,team,position,hair_style,hair_color,skin_color,pro_bowl,nfl_icon,tattoo_left,tattoo_right,tendency,face_id,sleeves,left_hand,right_hand,left_wrist,right_wrist,left_elbow,right_elbow,left_knee,right_knee,left_shoe,right_shoe,neck_pad,mouthpiece,breathing_strip,eye_black,helmet,face_mask,visor,awareness,speed,acceleration,agility,strength,elusiveness,carrying,trucking,catching,jumping,throw_power,throw_accuracy_short,throw_accuracy_mid,throw_accuracy_deep,throw_on_the_run,playaction,pass_block,run_block,tackle,kick_power,kick_accuracy,kick_return,stamina,injury,run_block_power,run_block_finesse,pass_block_power,pass_block_finesse,break_tackle,toughness,handedness,jersey_number,height,weight,age,birthdate,years_pro,college,draft_round,draft_pick,contract_length,contract_years_left,total_salary,signing_bonus,role_one,role_two
Fred,Jones,Lions,DT,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,64,74,304,22,8/25/1996,0,Florida State,15,63,2,2,1080000,0,45,45
Mitchell,Loewen,Lions,DT,7,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,74,81,78,87,45,41,66,44,80,23,6,6,6,6,6,55,60,82,16,23,10,85,88,45,45,45,45,30,89,Right,70,77,275,26,2/14/1993,3,Arkansas,15,63,1,1,570000,0,45,45
A'Shawn,Robinson,Lions,DT,0,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,66,80,63,86,18,39,33,42,79,23,6,6,6,6,6,44,45,85,17,17,9,80,92,46,45,44,45,13,90,Right,91,76,322,24,3/21/1995,3,Alabama,2,14,4,1,5233638,3144173,45,45
PJ,Johnson,Lions,DT,10,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,61,74,58,85,18,29,40,20,63,21,6,6,6,6,6,49,53,77,17,17,12,80,83,46,45,44,45,13,79,Right,92,76,334,23,6/14/1996,0,Arizona,15,63,4,4,2616000,96000,45,45
Ray,Smith,Lions,DT,7,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,96,73,305,22,1/18/1997,0,Boston College,15,63,3,3,1755000,0,45,45
Darius,Kilgo,Lions,DT,0,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,67,77,69,91,11,44,41,32,71,19,6,6,6,6,6,45,45,74,25,25,10,73,88,45,45,45,45,10,78,Right,97,75,320,27,12/14/1991,4,Maryland,6,43,1,1,720000,0,45,45
Damon,Harrison,Lions,DT,10,2,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,62,76,64,94,20,33,39,37,73,30,6,6,6,6,6,45,45,94,20,20,10,80,91,45,45,45,45,15,96,Right,98,75,353,30,11/29/1988,7,William Penn,15,63,5,2,46250000,20000000,45,45
John,Atkins,Lions,DT,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,60,73,54,81,33,31,48,36,62,23,6,6,6,6,6,45,45,77,12,11,8,76,85,45,45,45,45,23,86,Right,99,75,320,26,12/21/1992,1,Georgia,15,63,3,2,1560000,0,45,45
Nick,Bawden,Lions,FB,7,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,82,88,78,80,37,73,74,64,76,54,45,40,35,44,26,64,67,37,18,13,30,83,90,60,56,47,42,32,89,Right,46,74,245,23,6/22/1996,1,San Diego State,7,45,4,3,2544204,84204,45,45
Mark,Thompson,Lions,FB,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,49,73,235,24,12/9/1994,1,Florida,15,63,2,2,1080000,0,45,45
Andrew,Adams,Lions,FS,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,88,92,84,72,58,59,51,65,83,22,6,6,6,6,6,35,35,68,21,21,60,88,88,35,35,35,35,43,82,Right,24,72,198,26,10/28/1992,3,Connecticut,15,63,1,1,720000,0,45,45
Will,Harris,Lions,FS,3,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,90,91,86,66,66,68,35,67,87,23,15,10,10,15,15,35,35,68,15,11,45,89,90,35,35,35,35,56,82,Right,43,73,207,23,12/19/1995,0,Boston College,3,17,4,4,3723894,952244,45,45
Charles,Washington,Lions,FS,2,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,90,90,78,62,68,50,38,58,94,21,6,6,6,6,6,25,25,65,17,19,55,89,88,35,35,35,35,53,79,Right,45,70,192,26,3/10/1993,3,Fresno State,15,63,1,1,645000,0,45,45
Tracy,Walker,Lions,FS,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,89,91,83,60,43,68,27,71,80,23,15,10,10,15,15,35,35,70,15,11,45,89,90,35,35,35,35,23,82,Right,47,73,206,24,2/1/1995,1,Louisiana-Lafayette,3,18,4,3,3511988,881988,45,45
C.J.,Moore,Lions,FS,0,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,49,71,191,23,12/15/1995,0,Mississippi,15,63,3,3,1755000,0,45,45
C.J.,Anderson,Lions,HB,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,89,90,89,72,84,91,88,64,83,25,35,30,20,15,21,69,52,35,10,11,69,86,87,52,50,54,56,-1,82,Right,26,68,225,28,2/10/1991,6,California,15,63,1,1,1500000,450000,45,45
Kerryon,Johnson,Lions,HB,4,0,2,0,0,0,0,2,-1,0,7,7,5,5,0,0,0,0,0,0,0,2,0,0,-1,-1,1,83,88,89,85,82,77,90,86,71,93,37,30,24,17,33,28,59,35,32,19,15,77,92,85,32,27,38,33,86,83,Right,33,71,206,22,6/30/1997,1,Auburn,2,11,4,3,6503698,4065583,45,45
Zach,Zenner,Lions,HB,4,2,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,87,87,83,79,66,88,82,64,90,31,25,20,15,10,15,59,48,39,25,14,61,87,88,39,37,49,45,74,73,Right,34,71,221,27,9/13/1991,4,South Dakota,15,63,1,1,805000,0,45,45
Ty,Johnson,Lions,HB,2,4,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,92,91,84,64,74,89,55,64,83,23,20,15,10,15,13,42,31,31,13,16,81,87,88,17,23,25,28,72,79,Right,38,71,209,21,9/17/1997,0,Maryland,6,26,4,4,2692556,172556,45,45
Justin,Stockton,Lions,HB,4,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,43,70,192,24,7/6/1995,1,Texas Tech,15,63,1,1,495000,0,45,45
Matt,Prater,Lions,K,4,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,72,78,46,43,12,40,10,35,40,45,38,32,26,20,20,20,20,20,94,86,10,75,85,15,15,15,15,5,50,Right,5,70,201,35,8/10/1984,13,Central Florida,15,63,4,2,11400000,3600000,45,45
Eric,Lee,Lions,LE,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,81,88,71,78,47,47,43,51,67,26,6,6,6,6,6,45,45,76,24,20,15,84,86,45,45,45,45,32,86,Right,55,75,255,25,8/6/1994,3,South Florida,15,63,2,1,1200000,0,45,45
Da'Shawn,Hand,Lions,LE,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,78,84,58,92,24,28,34,27,77,22,6,6,6,6,6,45,45,83,33,16,10,78,87,45,45,45,45,17,85,Right,93,75,297,23,11/14/1995,1,Alabama,4,18,4,3,3141964,681964,45,45
Austin,Bryant,Lions,LE,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,78,85,72,78,16,31,27,35,79,21,6,6,6,6,6,45,45,79,17,11,10,79,85,45,45,45,45,18,79,Right,94,77,280,22,11/12/1996,0,Clemson,4,21,4,4,3252632,732632,45,45
Romeo,Okwara,Lions,LE,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,77,83,75,79,15,40,25,33,79,10,6,6,6,6,22,45,45,79,21,20,10,85,88,45,45,45,45,-1,85,Right,95,77,271,24,6/17/1995,3,Notre Dame,15,63,2,2,6800000,3425000,45,45
Joe,Dahl,Lions,LG,7,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,66,79,63,84,19,40,23,22,76,22,6,6,6,6,6,61,69,42,22,20,10,89,90,71,68,60,62,9,95,Right,66,76,305,26,4/9/1993,3,Washington State,5,23,3,3,3600000,1470000,45,45
Frank,Ragnow,Lions,LG,4,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,73,82,58,92,13,29,22,23,80,17,6,6,6,6,6,79,83,29,19,16,10,92,89,84,81,80,77,16,95,Right,77,77,308,23,5/17/1996,1,Arkansas,1,20,4,3,11780138,11780138,45,45
Devon,Kennard,Lions,LOLB,3,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,83,89,77,75,25,55,45,61,75,15,6,6,6,6,6,45,45,86,27,24,10,88,86,45,45,45,45,10,84,Right,42,76,256,28,6/24/1991,5,USC,5,46,3,2,17250000,7500000,45,45
Steve,Longa,Lions,LOLB,10,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,82,89,79,75,35,53,53,58,77,28,6,6,6,6,6,45,45,84,14,17,10,91,88,45,45,45,45,20,85,Right,54,72,241,24,9/29/1994,3,Rutgers,15,63,1,1,570000,0,45,45
Garret,Dooley,Lions,LOLB,4,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,79,87,80,72,29,35,42,39,80,20,6,6,6,6,6,45,45,77,14,13,10,86,82,45,45,45,45,14,84,Right,58,74,238,24,12/1/1994,1,Wisconsin,15,63,2,2,1080000,0,45,45
Tyrell,Crosby,Lions,LT,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,65,76,58,87,21,40,10,25,74,15,6,6,6,6,6,70,73,54,17,12,10,82,87,74,66,72,64,11,89,Right,65,76,309,23,9/5/1995,1,Oregon,5,25,4,3,2747684,287684,45,45
Matt,Nelson,Lions,LT,7,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,67,80,295,23,12/19/1995,0,Iowa,15,63,3,3,1755000,0,45,45
Taylor,Decker,Lions,LT,7,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,65,79,61,90,14,28,20,32,72,22,6,6,6,6,6,80,68,34,18,19,9,88,91,70,65,80,78,6,90,Right,68,79,311,25,8/23/1993,3,Ohio State,1,16,5,2,10966978,10966978,45,45
Jarrad,Davis,Lions,MLB,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,85,90,80,83,25,48,32,53,91,17,6,6,6,6,6,45,45,79,21,20,10,91,80,45,45,45,45,10,78,Right,40,73,238,24,11/16/1994,2,Florida,1,21,4,2,10969420,10969420,45,45
Jahlani,Tavai,Lions,MLB,2,2,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,83,86,80,78,46,54,51,60,81,25,6,6,6,6,6,45,45,82,15,19,13,88,84,45,45,45,45,51,82,Right,51,74,250,22,9/28/1996,0,Hawaii,2,11,4,4,6893968,4337158,45,45
Tre,Lamar III,Lions,MLB,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,72,82,76,75,25,32,35,50,80,27,12,11,8,6,6,45,45,81,37,16,10,85,84,45,45,45,45,10,81,Right,59,75,253,21,10/8/1997,0,Clemson,15,63,3,3,1765000,25000,45,45
Ryan,Santoso,Lions,P,7,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,2,77,258,23,8/26/1995,1,Minnesota,15,63,2,2,1080000,0,45,45
Sam,Martin,Lions,P,7,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,74,81,58,46,20,48,10,45,65,41,15,15,15,18,15,20,25,24,96,79,10,85,92,15,15,15,15,10,65,Right,6,73,211,29,2/27/1990,6,Appalachian State,5,37,5,2,13600276,3175000,45,45
Tom,Savage,Lions,QB,4,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,74,82,64,64,39,54,48,25,68,85,81,67,68,69,72,12,18,18,15,18,10,90,86,18,18,12,12,34,76,Right,3,76,230,29,4/26/1990,5,Pittsburgh,4,39,1,1,895000,90000,45,45
David,Fales,Lions,QB,7,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,73,82,64,57,42,58,43,35,72,83,83,79,66,80,77,15,20,30,25,25,10,92,92,30,30,30,20,-1,85,Right,8,74,213,28,10/4/1990,5,San Jose State,6,23,1,1,805000,0,45,45
Josh,Johnson,Lions,QB,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,8,75,219,33,5/15/1986,11,San Diego,5,32,1,1,1030000,0,45,45
Matthew,Stafford,Lions,QB,7,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,74,78,74,67,53,63,51,26,58,94,86,82,84,82,86,25,22,28,28,25,10,96,91,17,19,24,22,51,97,Right,9,75,220,31,2/7/1988,10,Georgia,1,1,6,4,135000000,60500000,45,45
Malik,Carney,Lions,RE,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,80,86,74,79,40,47,43,44,80,26,6,6,6,6,6,45,45,76,24,20,15,82,86,45,45,45,45,30,84,Right,53,75,251,23,9/21/1995,0,North Carolina,15,63,3,3,1755000,0,45,45
Jonathan,Wynn,Lions,RE,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,69,76,256,24,9/21/1994,1,Vanderbilt,15,63,2,2,1080000,0,45,45
Mike,Daniels,Lions,RE,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,75,83,74,94,11,52,25,35,84,29,6,6,6,6,6,45,45,90,26,21,12,91,84,45,45,45,45,10,91,Right,76,72,310,30,5/5/1989,7,Iowa,4,36,1,1,8100000,7800000,45,45
Trey,Flowers,Lions,RE,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,77,88,77,87,25,42,48,32,85,35,6,6,6,6,6,45,45,86,30,30,10,85,94,45,45,45,45,15,88,Right,90,74,265,26,8/16/1993,4,Arkansas,4,5,5,5,90000000,50000000,45,45
Beau,Benzschawel,Lions,RG,7,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,64,77,68,82,21,40,37,45,67,22,6,6,6,6,6,64,63,38,17,12,10,83,88,61,64,62,65,30,85,Right,63,78,315,23,9/10/1995,0,Wisconsin,15,63,3,3,1755000,0,45,45
Micah,St. Andrew,Lions,RG,2,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,73,75,348,23,1/10/1996,0,Fresno State,15,63,3,3,1755000,0,45,45
Oday,Aboushi,Lions,RG,7,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,55,73,59,79,11,45,29,25,64,17,6,6,6,6,6,68,67,35,15,28,10,85,95,64,69,69,67,6,86,Right,76,77,315,28,6/5/1991,6,Virginia,5,13,1,1,1250000,250000,45,45
Kenny,Wiggins,Lions,RG,4,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,53,68,55,84,11,40,29,35,66,11,6,6,6,6,6,67,64,35,18,18,10,81,92,67,60,69,61,6,80,Right,79,78,330,31,8/8/1988,8,Fresno State,15,63,2,1,5000000,750000,45,45
Jalen,Reeves-Maybin,Lions,ROLB,10,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,83,87,77,70,32,54,24,58,85,13,6,6,6,6,6,45,45,77,20,11,10,88,86,45,45,45,45,17,77,Right,44,72,230,24,1/31/1995,2,Tennessee,4,28,4,2,3013092,613092,45,45
Christian,Jones,Lions,ROLB,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,81,86,84,73,15,59,45,61,83,15,6,6,6,6,6,45,45,83,14,12,10,86,94,45,45,45,45,10,83,Right,52,75,244,28,2/18/1991,5,Florida State,15,63,2,1,6350000,2800000,45,45
Anthony,Pittman,Lions,ROLB,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,57,75,224,22,11/24/1996,0,Wayne State (Mich.),15,63,3,3,1755000,0,45,45
Rick,Wagner,Lions,RT,7,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,65,76,58,87,11,55,24,54,78,17,6,6,6,6,6,79,79,35,20,20,10,86,84,80,74,80,77,5,88,Right,71,78,315,29,10/21/1989,6,Wisconsin,5,40,5,3,47500000,17500000,45,45
Ryan,Pope,Lions,RT,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,71,84,60,83,18,22,24,28,71,18,6,6,6,6,6,60,62,30,20,22,10,80,82,64,60,62,59,8,78,Right,74,79,318,22,10/17/1996,0,San Diego State,15,63,3,3,1755000,0,45,45
Andrew,Donnal,Lions,RT,9,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,61,73,66,78,11,40,25,40,78,30,6,6,6,6,6,62,60,30,25,25,10,81,84,60,59,63,61,6,87,Right,78,78,305,27,3/3/1992,4,Iowa,4,23,1,1,845000,15000,45,45
Quandre,Diggs,Lions,SS,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,87,87,84,70,66,64,24,66,85,48,31,29,28,32,29,35,35,65,25,25,75,90,92,35,35,35,35,56,80,Right,28,69,200,26,1/22/1993,4,Texas,15,63,4,3,18600000,7500000,45,45
Dee,Virgin,Lions,SS,10,2,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,30,69,205,25,10/29/1993,2,West Alabama,15,63,2,1,1050000,0,45,45
Tavon,Wilson Sr,Lions,SS,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,86,87,85,59,55,66,47,65,82,30,15,10,10,15,15,35,35,71,20,15,35,92,87,35,35,35,35,40,87,Right,32,72,212,29,3/19/1990,7,Illinois,2,16,1,1,1200000,250000,45,45
Miles,Killebrew,Lions,SS,4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,87,89,86,76,63,76,53,70,88,27,6,6,6,6,6,25,19,74,21,18,42,88,88,33,33,34,33,48,87,Right,35,74,222,26,5/10/1993,3,Southern Utah,4,15,4,1,2918564,578564,45,45
Johnathan,Alston,Lions,SS,10,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,41,73,206,24,10/17/1994,1,North Carolina State,15,63,1,1,495000,0,45,45
Don,Muhlbach,Lions,TE,4,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,65,67,61,77,25,70,50,52,49,25,10,10,10,10,10,52,61,55,23,13,10,77,94,59,55,50,42,20,75,Right,48,76,258,38,8/17/1981,15,Texas A&M,15,63,1,1,1120000,90000,45,45
Logan,Thomas,Lions,TE,5,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,84,88,82,74,66,64,71,74,85,86,68,62,59,77,55,53,60,39,25,20,25,87,88,52,59,53,49,69,94,Right,82,78,250,28,7/1/1991,5,Virginia Tech,4,24,1,1,895000,30000,45,45
Jesse,James,Lions,TE,7,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,83,85,72,78,53,79,69,85,87,20,15,10,6,10,6,66,63,40,22,20,10,91,92,63,59,65,60,56,65,Right,83,79,261,25,6/4/1994,4,Penn State,5,32,4,4,22600000,10500000,45,45
Jerome,Cunningham,Lions,TE,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,81,86,75,78,53,65,48,70,82,35,15,10,6,10,6,51,65,44,30,30,35,89,86,57,64,47,50,57,77,Left,86,75,250,28,5/25/1991,5,Southern Connecticut State,15,63,2,1,1200000,0,45,45
Austin,Traylor,Lions,TE,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,75,82,75,73,45,70,70,72,80,32,15,10,6,10,30,63,72,44,21,21,15,85,85,64,60,60,55,-1,85,Right,87,75,255,25,9/3/1993,3,Wisconsin,15,63,1,1,570000,0,45,45
T.J.,Hockenson,Lions,TE,7,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,82,87,84,76,60,75,65,83,89,28,20,15,10,10,10,60,64,46,38,34,10,87,91,61,63,56,53,65,91,Right,88,77,251,22,7/3/1997,0,Iowa,1,8,4,4,19821226,19821226,45,45
Isaac,Nauta,Lions,TE,7,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,78,85,74,71,62,67,62,78,70,23,15,10,6,10,6,59,61,40,15,19,60,87,91,61,60,60,58,65,84,Right,89,75,244,22,5/21/1997,0,Georgia,7,32,4,4,2620448,100448,45,45
Jonathan,Duhart,Lions,WR,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,10,75,210,23,6/26/1996,0,Old Dominion,15,63,3,3,1755000,0,45,45
Brandon,Powell,Lions,WR,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,86,89,86,49,66,70,36,78,78,35,15,10,6,10,6,36,42,31,17,12,72,88,87,23,13,21,19,68,78,Right,10,68,181,23,9/12/1995,1,Florida,15,63,3,2,1722000,12000,45,45
Marvin,Jones Jr,Lions,WR,3,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,90,91,89,71,77,81,53,87,91,35,25,20,15,15,10,46,53,32,25,24,72,92,89,39,37,25,23,81,88,Right,11,74,198,29,3/12/1990,7,California,5,38,5,2,40000000,13000000,45,45
