team,first_name,last_name,position,awareness,speed,acceleration,agility,strength,elusiveness,carrying,trucking,catching,jumping,throw_power,throw_accuracy_short,throw_accuracy_mid,throw_accuracy_deep,throw_on_the_run,playaction,pass_block,run_block,tackle,kick_power,kick_accuracy,kick_return,stamina,injury,run_block_power,run_block_finesse,pass_block_power,pass_block_finesse,break_tackle,toughness,handedness,jersey_number,height,weight,age,birthdate,years_pro,college,draft_round,draft_pick,contract_length,contract_years_left,total_salary,signing_bonus,role_one,role_two,pro_bowl,nfl_icon,hair_style,hair_color,skin_color,tattoo_left,tattoo_right,tendency,face_id,sleeves,left_hand,right_hand,left_wrist,right_wrist,left_elbow,right_elbow,left_knee,right_knee,left_shoe,right_shoe,neck_pad,mouthpiece,breathing_strip,eye_black,helmet,face_mask,visor
Lions,Justin,Coleman,CB,82,88,91,93,75,63,58,33,64,88,32,6,6,6,6,6,35,35,55,19,18,73,90,89,35,35,35,30,53,77,Right,27,71,190,26,3/27/1993,4,Tennessee,15,63,4,4,36000000,16000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lions,Joe,Dahl,LG,58,66,79,63,84,19,40,23,22,76,22,6,6,6,6,6,61,69,42,22,20,10,89,90,71,68,60,62,9,95,Right,66,76,305,26,4/9/1993,3,Washington State,5,23,3,3,3600000,1470000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lions,Andre,Chachere,CB,47,89,93,90,59,64,67,21,63,90,24,6,6,6,6,6,35,35,52,10,11,55,89,87,35,35,35,35,55,84,Right,36,72,200,23,2/10/1996,1,San Jose State,15,63,3,2,1560000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lions,Malik,Carney,RE,58,80,86,74,79,40,47,43,44,80,26,6,6,6,6,6,45,45,76,24,20,15,82,86,45,45,45,45,30,84,Right,53,75,251,23,9/21/1995,0,North Carolina,15,63,3,3,1755000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lions,Luke,Bowanko,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,72,78,300,28,6/12/1991,5,Virginia,6,45,1,1,805000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lions,Austin,Bryant,LE,68,78,85,72,78,16,31,27,35,79,21,6,6,6,6,6,45,45,79,17,11,10,79,85,45,45,45,45,18,79,Right,94,77,280,22,11/12/1996,0,Clemson,4,21,4,4,3252632,732632,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lions,Beau,Benzschawel,RG,69,64,77,68,82,21,40,37,45,67,22,6,6,6,6,6,64,63,38,17,12,10,83,88,61,64,62,65,30,85,Right,63,78,315,23,9/10/1995,0,Wisconsin,15,63,3,3,1755000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lions,Nick,Bawden,FB,64,82,88,78,80,37,73,74,64,76,54,45,40,35,44,26,64,67,37,18,13,30,83,90,60,56,47,42,32,89,Right,46,74,245,23,6/22/1996,1,San Diego State,7,45,4,3,2544204,84204,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lions,John,Atkins,DT,48,60,73,54,81,33,31,48,36,62,23,6,6,6,6,6,45,45,77,12,11,8,76,85,45,45,45,45,23,86,Right,99,75,320,26,12/21/1992,1,Georgia,15,63,3,2,1560000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lions,C.J.,Anderson,HB,85,89,90,89,72,84,91,88,64,83,25,35,30,20,15,21,69,52,35,10,11,69,86,87,52,50,54,56,-1,82,Right,26,68,225,28,2/10/1991,6,California,15,63,1,1,1500000,450000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lions,Danny,Amendola,WR,87,84,89,86,52,86,71,44,91,76,43,36,33,32,10,21,24,46,25,28,24,87,97,81,36,31,12,12,82,88,Right,80,71,190,33,11/2/1985,11,Texas Tech,15,63,1,1,4500000,4250000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lions,Johnathan,Alston,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,41,73,206,24,10/17/1994,1,North Carolina State,15,63,1,1,495000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lions,Deontez,Alexander,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,16,73,196,23,7/25/1996,1,Franklin (Ind.),15,63,1,1,495000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lions,Jamal,Agnew,CB,53,93,91,90,60,71,69,33,74,86,25,6,6,6,6,6,35,35,63,19,17,93,91,87,35,35,35,35,61,74,Right,39,70,190,24,4/3/1995,2,San Diego,5,37,4,2,2658376,258376,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lions,Oday,Aboushi,RG,77,55,73,59,79,11,45,29,25,64,17,6,6,6,6,6,68,67,35,15,28,10,85,95,64,69,69,67,6,86,Right,76,77,315,28,6/5/1991,6,Virginia,5,13,1,1,1250000,250000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lions,Andrew,Adams,FS,73,88,92,84,72,58,59,51,65,83,22,6,6,6,6,6,35,35,68,21,21,60,88,88,35,35,35,35,43,82,Right,24,72,198,26,10/28/1992,3,Connecticut,15,63,1,1,720000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Jojo,Wicker,DT,50,67,80,63,79,14,28,25,34,74,33,6,6,6,6,6,45,45,78,13,12,10,74,91,45,45,45,45,10,84,Right,64,74,306,23,6/9/1996,1,Arizona State,15,63,2,2,1080000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,D.J.,White,CB,54,89,88,89,69,66,62,28,67,89,27,6,6,6,6,26,18,22,60,18,17,65,89,90,43,44,43,44,-1,85,Right,29,71,193,25,9/9/1993,3,Georgia Tech,6,18,1,1,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Tress,Way,P,66,75,81,65,44,20,51,10,45,69,54,54,50,47,28,30,11,14,29,96,91,10,82,92,14,14,11,11,10,65,Left,5,73,218,29,4/18/1990,6,Oklahoma,15,63,5,2,7800000,1850000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Chris,Thompson,HB,82,91,90,91,63,81,86,53,73,86,29,35,30,20,15,15,48,37,35,22,21,75,87,80,24,35,40,35,77,74,Right,25,68,193,28,10/20/1990,6,Florida State,5,26,3,1,7000000,4500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Hugh,Thornton,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,69,75,320,28,6/28/1991,6,Illinois,3,22,1,1,720000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Darrell,Williams,LOLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,59,74,240,,,0,Auburn,15,63,1,1,495000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Montez,Sweat,ROLB,71,91,93,81,80,37,53,51,52,86,22,6,6,6,6,6,45,45,79,14,16,10,82,85,45,45,45,45,31,88,Right,90,78,261,22,9/4/1996,0,Mississippi State,1,26,4,4,11641260,11058816,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Nick,Sundberg,C,64,68,70,67,69,23,32,10,40,50,37,6,6,6,6,6,61,60,49,15,21,10,75,85,60,60,56,57,13,70,Right,57,73,251,32,7/29/1987,10,California,15,63,4,2,4500000,610000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Greg,Stroman,CB,71,90,90,83,55,73,67,23,72,82,24,6,6,6,6,6,35,35,46,39,34,84,91,87,35,35,35,35,56,74,Right,37,72,181,23,3/8/1996,1,Virginia Tech,7,49,4,3,2535776,75776,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Alex,Smith,QB,87,76,82,79,63,63,61,33,30,63,84,92,82,79,85,79,20,15,25,15,12,10,94,81,10,10,15,15,65,92,Right,11,76,215,35,5/7/1984,14,Utah,1,1,5,4,94000000,55000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Marcus,Smith II,RE,69,83,88,74,75,21,54,49,48,85,34,6,6,6,6,40,45,45,76,20,19,12,85,89,45,45,45,45,-1,76,Right,46,75,257,27,3/31/1992,5,Louisville,1,26,2,1,1595000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Jeremy,Sprinkle,TE,66,84,89,80,71,65,77,63,77,75,26,15,10,6,10,6,61,53,30,19,12,7,88,89,47,52,60,56,67,79,Right,87,77,254,25,8/10/1994,2,Arkansas,5,26,4,2,2676516,276516,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Steven,Sims,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,15,70,190,22,3/31/1997,0,Kansas,15,63,3,3,1770000,15000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Cam,Sims,WR,61,87,89,82,60,71,67,51,81,82,23,15,10,6,10,6,45,48,32,15,19,40,85,86,22,16,20,20,72,85,Right,89,77,217,23,1/6/1996,1,Alabama,15,63,3,2,1710000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Chase,Roullier,C,84,59,74,67,85,22,22,36,27,67,15,6,6,6,6,6,77,77,31,21,22,10,81,93,80,74,78,75,12,89,Right,73,76,311,25,8/23/1993,2,Wyoming,6,39,4,2,2547180,147180,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Tim,Settle,DT,56,66,80,59,88,19,27,39,26,65,16,6,6,6,6,6,45,45,75,15,15,10,77,89,45,45,45,45,16,87,Right,97,75,318,22,7/11/1997,1,Virginia Tech,5,35,4,3,2728044,268044,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Brandon,Scherff,RG,86,71,80,73,92,15,40,25,35,81,30,6,6,6,6,6,85,90,32,25,25,10,88,85,87,92,86,83,9,94,Right,75,77,317,27,12/26/1991,4,Iowa,1,5,5,1,21215638,21215638,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Paul,Richardson,WR,82,93,91,85,51,79,76,57,87,90,33,15,10,6,10,6,45,48,30,16,17,33,92,85,37,31,25,20,75,69,Right,10,72,175,27,4/13/1992,5,Colorado,2,13,5,4,40000000,12500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Dominique,Rodgers-Crom.,CB,81,92,90,90,60,80,62,30,78,91,40,6,6,6,6,6,35,35,48,25,25,74,92,86,35,35,35,35,71,65,Right,45,74,205,33,4/7/1986,11,Tennessee State,1,16,1,1,1075000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Craig,Reynolds,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,22,71,225,23,6/15/1996,0,Kutztown,15,63,3,3,1755000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Jordan,Reed,TE,87,84,87,87,66,77,76,70,94,85,59,55,46,42,38,35,57,59,45,25,15,10,90,80,50,58,56,50,78,72,Right,86,74,244,29,7/3/1990,6,Florida,3,21,6,3,46750000,14000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Corey,Robinson,LT,62,61,76,66,89,15,40,25,25,80,25,6,6,6,6,40,77,77,39,28,15,11,74,89,85,72,84,72,-1,67,Right,60,79,316,27,5/21/1992,4,South Carolina,7,48,1,1,805000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Jeremy,Reaves,SS,46,84,88,76,60,66,64,41,58,76,28,6,6,6,6,6,35,35,64,16,13,35,89,85,35,35,35,35,49,84,Right,39,71,203,22,8/29/1996,1,South Alabama,15,63,2,1,975000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Trey,Quinn,WR,66,87,91,85,60,66,76,44,85,81,55,37,30,21,26,23,29,54,27,18,14,68,90,87,33,28,20,22,74,83,Right,14,72,202,23,12/7/1995,1,Southern Methodist,7,64,4,3,2529072,69072,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Brian,Quick,WR,57,86,86,83,69,68,77,73,83,85,40,20,15,15,15,6,45,54,40,19,15,35,92,87,36,31,29,27,71,77,Right,83,75,217,30,6/5/1989,7,Appalachian State,2,1,1,1,930000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Ross,Pierschbacher,RG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,72,76,315,24,5/5/1995,0,Alabama,5,25,4,4,2830824,310824,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Adrian,Peterson,HB,92,90,90,89,79,82,85,87,62,89,35,35,30,20,15,15,47,43,42,25,26,45,89,80,22,22,31,25,88,98,Right,26,73,220,34,3/21/1985,12,Oklahoma,1,7,2,2,5030000,1500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Samaje,Perine,HB,64,87,90,81,87,66,87,90,66,80,31,28,23,19,15,15,55,54,38,20,22,52,87,86,44,37,37,32,73,79,Right,32,71,238,23,9/16/1995,2,Oklahoma,4,18,4,2,3059788,659788,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Donald,Penn,LT,96,65,70,55,92,21,45,42,57,25,10,6,6,6,6,8,86,91,25,8,7,10,79,89,88,85,94,88,-1,85,Right,72,76,322,36,4/27/1983,13,Utah State,15,63,1,1,2030000,250000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Da'Ron,Payne,DT,82,76,86,65,95,27,46,43,44,71,26,6,6,6,6,6,45,45,83,17,14,10,79,95,45,45,45,45,32,92,Right,94,75,320,22,5/27/1997,1,Alabama,1,13,4,3,14418360,14418360,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Donald,Parham,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,46,80,255,22,8/16/1997,0,Stetson,15,63,2,2,1080000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,DeJuan,Neal,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,26,72,155,,,0,Shepherd,,,,,,,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Timon,Parris,RT,50,63,73,42,84,21,41,10,36,64,35,6,6,6,6,6,58,60,35,15,11,11,88,82,57,65,58,60,11,85,Right,61,78,318,23,9/11/1995,1,Stony Brook,15,63,2,1,975000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Josh,Norman,CB,87,87,88,90,68,67,64,28,80,85,35,6,6,6,6,6,35,35,62,20,20,35,94,96,35,35,35,35,57,87,Right,24,72,200,31,12/15/1987,7,Coastal Carolina,5,15,5,2,75000000,36500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Montae,Nicholson,FS,71,92,91,84,68,61,62,48,67,84,27,6,6,6,6,6,35,35,65,25,25,30,87,88,35,35,35,35,46,68,Right,35,74,214,23,12/4/1995,2,Michigan State,4,27,4,2,3018892,618892,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Jalan,McClendon,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,72,219,,,0,Baylor,,,,,,,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Morgan,Moses,RT,87,59,71,57,89,12,45,20,35,66,30,6,6,6,6,6,78,77,30,25,25,10,84,89,72,78,77,79,6,93,Left,76,78,333,28,3/3/1991,5,Virginia,3,2,6,4,40000000,14047000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Fabian,Moreau,CB,69,94,93,88,71,63,59,29,65,90,25,6,6,6,6,6,35,35,61,15,16,40,93,85,35,35,35,35,53,77,Right,31,72,201,25,4/9/1994,2,UCLA,3,17,4,2,3339392,825392,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Jimmy,Moreland,CB,60,90,91,89,50,69,62,32,71,92,43,32,26,22,33,18,25,25,54,22,17,65,90,88,35,35,35,35,59,83,Right,25,71,179,23,8/26/1995,0,James Madison,7,35,4,4,2617892,97892,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Cassanova,McKinzy,ROLB,61,78,87,82,76,53,45,57,53,80,23,6,6,6,6,6,45,44,81,14,12,10,87,86,45,45,45,45,38,83,Right,58,75,255,26,11/17/1992,3,Auburn,15,63,2,1,1050000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,JoJo,McIntosh,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,32,73,205,23,3/17/1996,0,Washington,15,63,3,3,1771000,16000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Colt,McCoy,QB,75,75,84,81,46,64,67,25,47,65,77,85,76,73,75,76,18,17,27,30,32,10,94,88,17,17,13,18,64,85,Right,12,73,211,32,9/5/1986,9,Texas,3,21,2,1,6500000,2000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Terry,McLaurin,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,17,72,210,23,4/15/1996,0,Ohio State,3,12,4,4,3847671,1003220,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Wes,Martin,LG,67,59,77,66,92,10,30,25,26,71,25,6,6,6,6,6,67,64,39,17,14,10,80,88,65,62,68,64,5,83,Right,78,75,313,23,5/9/1996,0,Indiana,4,35,4,4,3170808,650808,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Byron,Marshall,HB,52,88,88,87,65,81,72,61,71,72,31,35,30,20,15,28,30,33,33,21,20,81,84,78,44,43,49,47,-1,80,Right,34,69,208,25,2/13/1994,3,Oregon,15,63,1,1,720000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Austin,Maloata,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,92,73,305,23,2/11/1996,0,Austin Peay State,15,63,3,3,1755000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Bryce,Love,HB,63,92,91,89,65,80,86,60,67,81,27,23,19,14,16,13,53,27,28,15,12,76,87,80,15,17,28,28,75,82,Right,23,70,201,22,7/8/1997,0,Stanford,4,16,4,4,3274332,754332,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Ashton,Lampkin,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,34,72,190,25,1/10/1994,2,Oklahoma State,15,63,1,1,495000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Ryan,Kerrigan,LOLB,95,80,86,79,86,15,45,25,62,69,37,6,6,6,6,6,45,45,85,35,30,10,99,99,45,45,45,45,10,85,Right,91,76,262,31,8/16/1988,8,Purdue,1,16,6,2,57500000,23788000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Case,Keenum,QB,80,79,82,73,51,46,61,36,33,79,83,86,81,83,82,89,21,17,14,22,25,10,95,85,10,10,27,20,54,77,Right,8,73,215,31,2/17/1988,7,Houston,15,63,1,1,7500000,7500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Darvin,Kidsy,WR,58,90,91,89,43,71,69,34,79,95,27,15,15,10,11,10,33,40,35,19,14,81,85,87,17,12,23,25,73,78,Right,84,72,185,24,3/19/1995,1,Texas Southern,15,63,2,1,975000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Danny,Johnson,CB,51,91,91,81,55,77,61,27,68,84,25,6,6,6,6,6,35,35,45,16,12,83,90,88,35,35,35,35,53,81,Right,41,69,188,23,11/17/1995,1,Southern University,15,63,3,2,1720000,10000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Zac,Kerin,RG,62,61,82,65,83,10,44,25,45,65,26,6,6,6,6,6,60,61,39,22,22,10,82,89,63,61,61,59,5,80,Right,67,77,305,28,8/13/1991,5,Toledo,15,63,1,1,805000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Gary,Johnson,MLB,57,88,86,79,64,45,47,38,63,81,25,6,6,6,6,6,45,45,76,20,20,10,82,87,45,45,45,45,36,83,Right,,72,223,23,8/2/1996,0,Texas,,,,,1760000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Redskins,Dustin,Hopkins,K,60,76,82,67,61,15,40,10,35,73,45,35,30,25,20,20,20,20,28,94,82,10,88,87,15,15,15,15,5,65,Right,3,74,204,28,10/1/1990,6,Florida State,6,17,3,2,7575000,1201072,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
